,Player ID,Name,Full Name,Team Name,Position,Height,Weight,Birth Date,Birth Place,Retired,Player Url,Current Team ID,All Teams,Total Seasons,Total Games,Games Started,Total Minutes Played,Field Goals,Field Goals Attempted,Field Goal %,3pt,3pt Attempted,3pt %,2pt,2pt Attempted,2pt %,Free Throws,Free Throws Attempted,Free Throws %,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points
802,908,Dick Cunningham,Dick Cunningham,retired,C,82,245.0,July 11 1946,"Canton, Ohio",True,/players/c/cunnidi01.html,0.0,"[17, 11]",7,358.0,14.879272973569217,3792.0,3.85,9.54,40.39,0.0,0.0,0.0,3.85,9.54,40.39,1.85,2.92,63.45,8.03,4.56,12.58,2.1,0.02,0.02,0.0,4.76,9.61
803,909,Jared Cunningham,Jared Armon Cunningham,retired,G,76,195.0,May 22 1991,"Oakland, California",True,/players/c/cunnija01.html,0.0,"[6, 13, 7, 26, 1, 17]",4,141.0,6.0,1095.0,3.36,9.82,34.18,1.07,3.53,30.17,2.29,6.29,36.38,3.52,5.17,68.14,0.34,2.96,3.26,2.21,1.24,0.14,1.78,4.26,11.25
804,910,William Cunningham,William Cunningham,retired,C,83,250.0,March 25 1974,"Augusta, Georgia",True,/players/c/cunniwi01.html,0.0,"[3, 29, 23, 28]",2,46.0,16.0,402.0,1.28,4.82,26.55,0.0,0.0,0.0,1.28,4.82,26.55,0.0,0.32,0.0,3.05,3.76,6.81,0.33,0.51,1.97,0.88,7.17,2.48
805,911,Radisav Ćurčić,Radisav Ćurčić,retired,C,82,275.0,September 26 1965,"Cacak, Serbia",True,/players/c/curcira01.html,0.0,[],1,20.0,0.0,166.0,3.5,8.9,39.33,0.0,0.0,0.0,3.5,8.9,39.33,5.6,7.8,71.79,3.7,6.9,10.6,2.6,1.5,0.4,1.7,6.5,12.6
806,913,Earl Cureton,Earl Cureton,retired,F-C,81,210.0,September 3 1957,"Detroit, Michigan",True,/players/c/curetea01.html,0.0,"[9, 23, 13, 5, 28, 11]",12,752.0,178.0,14393.0,4.45,9.44,47.16,0.0,0.03,0.0,4.45,9.4,47.39,1.54,2.86,54.02,3.51,5.57,9.06,1.99,0.93,1.03,2.05,4.3,10.49
807,914,Bill Curley,William Michael Curley,retired,F,81,220.0,May 29 1972,"Boston, Massachusetts",True,/players/c/curlebi01.html,0.0,"[9, 18, 10, 7, 11]",5,195.0,13.0,2115.0,3.59,7.97,45.03,0.05,0.2,26.42,3.54,7.77,45.51,1.82,2.54,71.72,2.77,3.63,6.4,1.31,1.37,0.99,1.9,7.65,9.08
808,916,Dell Curry,Wardell Stephen Curry,retired,G,76,190.0,June 25 1964,"Harrisonburg, Virginia",True,/players/c/curryde01.html,0.0,"[28, 6, 29, 17]",16,1083.0,99.0,23549.0,7.79,17.04,45.7,1.9,4.74,40.08,5.88,12.3,47.82,1.91,2.25,84.58,0.92,3.1,4.0,2.93,1.51,0.36,1.99,2.75,19.37
809,917,Eddy Curry,Eddy Anthony Curry Jr.,retired,C,84,295.0,December 5 1982,"Harvey, Illinois",True,/players/c/curryed01.html,0.0,"[5, 20, 16, 7]",11,527.0,411.0,13109.0,7.09,12.97,54.63,0.0,0.0,0.0,7.09,12.97,54.63,4.55,7.11,64.04,2.61,4.87,7.47,0.79,0.41,1.07,3.23,4.27,18.74
810,919,Michael Curry,Michael Edward Curry,retired,F-G,77,210.0,August 22 1968,"Anniston, Alabama",True,/players/c/currymi01.html,0.0,"[9, 17, 28, 12, 23]",11,713.0,270.0,13991.0,3.01,6.71,44.86,0.26,0.83,31.06,2.73,5.9,46.31,1.98,2.41,82.21,0.59,2.33,2.9,2.14,0.91,0.18,1.24,4.17,8.24
811,920,Seth Curry,Seth Adham Curry,Dallas Mavericks,G,74,185.0,August 23 1990,"Charlotte, North Carolina",False,/players/c/curryse01.html,7.0,"[7, 25, 26, 24, 6, 15]",6,245.0,66.0,5357.0,5.8,12.36,46.92,2.73,6.29,43.49,3.04,6.07,50.05,1.58,1.88,84.13,0.56,2.65,3.21,2.86,1.14,0.19,1.58,2.33,15.95
812,921,Stephen Curry,Wardell Stephen Curry II,Golden State Warriors,G,75,190.0,March 14 1988,"Akron, Ohio",False,/players/c/curryst01.html,10.0,[10],11,698.0,692.0,23971.0,8.52,17.9,47.61,3.75,8.6,43.66,4.79,9.29,51.52,3.83,4.22,90.74,0.74,3.99,4.72,6.92,1.8,0.23,3.28,2.6,24.65
813,922,Rastko Cvetković,Rastko Cvetković,retired,C,85,260.0,June 22 1970,"Belgrade, Serbia",True,/players/c/cvetkra01.html,0.0,[],1,14.0,0.0,48.0,3.7,12.0,30.83,0.0,0.7,0.0,3.7,11.3,32.74,0.0,3.0,0.0,3.0,5.2,8.2,2.3,1.5,0.7,2.3,8.2,7.5
814,923,Mike D'Antoni,Michael Andrew D'Antoni,retired,G,75,185.0,May 8 1951,"Mullens, West Virginia",True,/players/d/dantomi01.html,0.0,[27],4,130.0,19.05142863771274,1858.0,3.58,9.09,39.36,0.0,0.0,0.0,3.58,9.09,39.36,1.23,1.68,73.22,0.8,2.79,3.63,4.83,2.94,0.51,0.0,4.63,8.39
815,925,Ed Dahler,Edward Christian Dahler Jr.,retired,F,77,190.0,January 31 1926,"Rosemond, Illinois",True,/players/d/dahleed01.html,0.0,[],1,14.0,0.0,112.0,4.5,12.2,36.89,0.0,0.0,0.0,4.5,12.2,36.89,2.3,2.3,100.0,2.66,4.44,7.1,1.6,0.0,0.0,0.0,5.1,11.3
816,926,Quintin Dailey,Quintin Dailey,retired,G,75,180.0,January 22 1961,"Baltimore, Maryland",True,/players/d/dailequ01.html,0.0,"[5, 13]",10,528.0,140.0,12170.0,8.69,19.11,45.48,0.07,0.39,17.65,8.62,18.71,46.05,4.65,5.99,77.67,1.24,2.63,3.88,3.51,1.47,0.16,3.02,3.65,22.09
817,927,Samuel Dalembert,Samuel Davis Dalembert,retired,C,83,255.0,May 10 1981,"Port-Au-Prince, Haiti",True,/players/d/dalemsa01.html,0.0,"[23, 7, 26, 11, 17, 20]",13,886.0,694.0,21646.0,4.67,8.96,52.19,0.0,0.0,0.0,4.67,8.95,52.24,1.98,2.82,70.26,3.82,7.74,11.55,0.76,0.72,2.58,2.11,4.34,11.33
818,929,Erick Dampier,Erick Trevez Dampier,retired,C,83,265.0,July 14 1975,"Jackson, Mississippi",True,/players/d/dampier01.html,0.0,"[10, 7, 12, 16, 1]",16,987.0,771.0,24003.0,4.18,8.39,49.82,0.0,0.02,0.0,4.17,8.37,49.86,2.61,4.17,62.73,4.09,6.43,10.51,1.23,0.5,2.11,2.15,4.3,10.97
819,930,Louie Dampier,Louie Dampier,retired,G,72,170.0,November 20 1944,"Indianapolis, Indiana",True,/players/d/dampilo01.html,0.0,[27],3,232.0,70.10506384526181,4431.0,5.59,11.55,48.38,0.0,0.0,0.0,5.59,11.55,48.38,1.35,1.84,73.71,0.49,1.62,2.15,5.23,1.39,0.27,1.09,1.77,12.61
820,931,Bob Dandridge,Robert L. Dandridge Jr.,retired,F-G,78,195.0,November 15 1947,"Richmond, Virginia",True,/players/d/dandrbo01.html,0.0,[17],13,839.0,768.0477665968251,29502.0,7.87,16.25,48.44,0.0,0.02,0.0,7.87,16.23,48.49,3.22,4.13,77.91,2.46,4.54,6.96,3.48,0.81,0.38,0.76,3.59,18.95
821,932,Antonio Daniels,Antonio Robert Daniels,retired,G,76,195.0,March 19 1975,"Columbus, Ohio",True,/players/d/daniean01.html,0.0,"[27, 30, 25, 19, 23]",13,946.0,229.0,20692.0,4.13,9.31,44.4,0.67,2.11,31.71,3.46,7.19,48.08,3.14,3.94,79.77,0.4,2.53,2.93,5.41,1.03,0.15,1.72,1.68,12.06
822,933,Erik Daniels,Erik Christopher Daniels,retired,F,80,214.0,April 1 1982,"Cincinnati, Ohio",True,/players/d/danieer01.html,0.0,[],1,21.0,0.0,72.0,3.0,9.0,33.33,0.5,1.0,50.0,2.5,8.0,31.25,0.0,0.0,0.0,3.5,5.5,9.0,2.0,1.0,0.0,3.0,3.5,6.5
823,934,Lloyd Daniels,Lloyd Daniels,retired,G,79,205.0,September 4 1967,"Brooklyn, New York",True,/players/d/daniell01.html,0.0,"[27, 14, 3, 28, 23, 26]",5,252.0,43.0,4463.0,5.38,13.71,39.22,1.6,5.27,30.45,3.79,8.48,44.68,1.43,1.96,73.12,1.88,2.54,4.4,3.07,1.09,0.61,2.04,3.06,13.83
824,935,Marquis Daniels,Marquis Antwane Daniels,retired,G-F,78,200.0,January 7 1981,"Jasper, Florida",True,/players/d/daniema01.html,0.0,"[7, 12, 2, 17]",10,548.0,146.0,11707.0,5.45,12.08,45.13,0.33,1.35,24.34,5.12,10.75,47.64,2.07,2.86,72.56,1.6,3.18,4.78,2.98,1.56,0.43,1.98,2.71,13.28
825,936,Mel Daniels,Melvin Joe Daniels,retired,C,81,220.0,July 20 1944,"Detroit, Michigan",True,/players/d/danieme01.html,0.0,[],1,11.0,1.7450229072725179,126.0,3.7,10.0,37.0,0.0,0.0,0.0,3.7,10.0,37.0,3.7,6.6,56.06,2.9,6.9,9.7,1.7,0.9,3.1,0.0,8.3,11.1
826,937,Troy Daniels,Troy Daniels,Los Angeles Lakers,G,76,205.0,July 15 1991,"Roanoke, Virginia",False,/players/d/danietr01.html,14.0,"[24, 15, 14, 11, 18]",7,378.0,20.0,5356.0,5.46,13.76,39.67,3.98,10.08,39.51,1.5,3.69,40.81,1.03,1.27,80.86,0.56,2.63,3.16,1.37,0.68,0.13,1.37,3.07,15.99
827,938,Sasha Danilović,Predrag Danilović,retired,G,77,200.0,February 26 1970,"Sarajevo, Bosnia and Herzegovina",True,/players/d/danilsa01.html,0.0,"[16, 7]",2,131.0,102.0,4120.0,5.07,11.59,43.76,1.79,4.79,37.38,3.3,6.76,48.75,2.57,3.25,78.88,0.64,2.2,2.76,2.23,1.06,0.19,2.34,3.22,14.5
828,939,Adrian Dantley,Adrian Delano Dantley,retired,F-G,77,208.0,February 28 1955,"Washington, District of Columbia",True,/players/d/dantlad01.html,0.0,"[29, 9, 14, 7, 12, 17]",15,1107.0,1034.528120733303,39506.0,8.41,15.67,53.64,0.0,0.03,3.34,8.41,15.64,53.75,7.14,8.74,81.75,2.37,3.46,5.82,2.96,1.0,0.17,2.63,2.7,23.93
829,940,Pete Darcey,Henry Joseph Darcey III,retired,C,79,217.0,March 3 1930,"Oklahoma City, Oklahoma",True,/players/d/darcepe01.html,0.0,[],1,12.0,0.0,90.0,1.2,7.2,16.67,0.0,0.0,0.0,1.2,7.2,16.67,2.0,3.6,55.56,0.0,4.0,4.0,0.8,0.0,0.0,0.0,11.6,4.4
830,943,Yinka Dare,Yinka Dare,retired,C,84,265.0,October 10 1972,"Kano, Nigeria",True,/players/d/dareyi01.html,0.0,[],4,110.0,25.0,1002.0,3.08,7.8,39.46,0.0,0.0,0.0,3.08,7.8,39.46,2.21,3.88,56.84,3.61,6.47,10.08,0.13,0.47,2.51,3.42,6.42,8.37
831,944,Jesse Dark,Jesse L. Dark,retired,G,77,210.0,September 2 1951,"Richmond, Virginia",True,/players/d/darkje01.html,0.0,[],1,47.0,0.0,401.0,6.6,14.1,46.81,0.0,0.0,0.0,6.6,14.1,46.81,2.0,3.6,55.56,1.3,2.0,3.3,2.7,0.3,0.1,0.0,4.3,15.3
832,946,Jimmy Darrow,James K. Darrow,retired,G,70,170.0,September 25 1937,"Akron, Ohio",True,/players/d/darroji01.html,0.0,[],1,5.0,1.0364502926458976,34.0,3.2,15.9,20.13,0.0,0.0,0.0,3.2,15.9,20.13,6.4,7.4,86.49,2.96,4.44,7.4,6.4,0.0,0.0,0.0,9.5,12.7
833,947,Gigi Datome,Luigi Datome,retired,F,80,215.0,November 27 1987,"Montebelluna, Italy",True,/players/d/datomlu01.html,0.0,"[9, 2]",2,76.0,2.0,656.0,6.56,15.08,43.5,2.38,6.55,36.3,4.22,8.56,49.29,0.56,0.67,83.67,1.09,4.6,5.73,1.62,0.54,0.84,1.62,2.73,16.09
834,948,Brad Daugherty,Bradley Lee Daugherty,retired,C,84,245.0,October 19 1965,"Black Mountain, North Carolina",True,/players/d/daughbr01.html,0.0,[],8,548.0,546.0,20029.0,6.86,12.93,53.08,0.0,0.01,0.0,6.85,12.9,53.09,4.91,6.61,74.23,2.16,7.23,9.39,3.66,0.76,0.72,2.72,2.62,18.66
835,950,Kornél Dávid,Kornél Dávid,retired,F,81,235.0,October 22 1971,Hungary,True,/players/d/davidko01.html,0.0,"[5, 28, 9, 6]",3,168.0,16.0,2268.0,4.67,10.46,44.66,0.0,0.08,0.0,4.67,10.38,45.01,3.24,3.94,82.25,2.42,4.55,6.97,1.4,1.09,0.5,2.15,4.07,12.55
836,951,Jermareo Davidson,Jermareo B. Davidson,retired,F,82,230.0,November 15 1984,"Atlanta, Georgia",True,/players/d/davidje01.html,0.0,"[4, 10]",2,52.0,2.0,433.0,5.65,13.33,42.36,0.0,0.0,0.0,5.65,13.33,42.36,2.15,3.72,57.97,2.53,5.42,7.95,1.19,0.75,1.52,1.82,4.79,13.45
837,952,Bob Davies,Robert Edris Davies,retired,G-F,73,175.0,January 15 1920,"Harrisburg, Pennsylvania",True,/players/d/daviebo01.html,0.0,[],4,275.0,214.18409923959229,8617.0,5.58,14.34,38.91,0.0,0.0,0.0,5.58,14.34,38.91,4.89,6.56,74.49,0.0,3.26,3.27,5.61,0.0,0.0,0.0,4.05,16.03
838,953,Brandon Davies,Brandon Davies,retired,F,82,240.0,July 25 1991,"Philadelphia, Pennsylvania",True,/players/d/daviebr01.html,0.0,[23],2,105.0,12.0,1421.0,4.18,10.19,41.03,0.46,1.96,23.54,3.72,8.24,45.16,2.06,3.19,64.51,2.88,4.05,6.96,2.27,1.5,0.57,2.38,5.32,10.85
839,954,Anthony Davis,Anthony Marshon Davis,Los Angeles Lakers,F-C,82,253.0,March 11 1993,"Chicago, Illinois",False,/players/d/davisan02.html,14.0,[14],8,512.0,507.0,17703.0,9.31,18.01,51.71,0.45,1.48,30.5,8.85,16.52,53.56,5.86,7.35,79.79,2.66,8.2,10.85,2.3,1.45,2.49,1.99,2.49,24.99
840,955,Antonio Davis,Antonio Lee Davis,retired,F-C,81,215.0,October 31 1968,"Oakland, California",True,/players/d/davisan01.html,0.0,"[12, 28, 5, 20]",13,1027.0,642.0,29594.0,4.3,9.69,44.35,0.0,0.02,0.0,4.29,9.66,44.4,3.51,4.83,72.68,3.19,6.1,9.29,1.43,0.59,1.17,1.84,3.51,12.12
841,957,Baron Davis,Baron Walter Louis Davis,retired,G,75,209.0,April 13 1979,"Los Angeles, California",True,/players/d/davisba01.html,0.0,"[10, 13, 19, 20, 6]",13,939.0,768.0,31822.0,6.18,15.15,40.8,1.74,5.37,32.36,4.45,9.79,45.45,2.97,4.16,71.41,0.94,3.05,3.97,7.66,1.91,0.46,2.92,2.97,17.08
842,958,Ben Davis,Ben Jerome Davis,retired,F,81,240.0,December 26 1972,"Vero Beach, Florida",True,/players/d/davisbe01.html,0.0,"[24, 20]",4,40.0,0.0,154.0,4.93,13.82,35.66,0.0,0.0,0.0,4.93,13.82,35.66,2.8,6.05,46.21,7.0,5.36,12.38,1.17,1.42,0.48,1.63,5.87,12.64
843,960,Bob Davis,Robert Davis,retired,F,79,215.0,April 2 1950,Unknown,True,/players/d/davisbo01.html,0.0,[],1,9.0,0.0,41.0,5.3,24.6,21.54,0.0,0.0,0.0,5.3,24.6,21.54,3.5,5.3,66.04,0.01,4.39,4.4,1.8,0.0,0.0,0.0,4.4,14.0
844,961,Brad Davis,Bradley Ernest Davis,retired,G,75,180.0,December 17 1955,"Monaca, Pennsylvania",True,/players/d/davisbr01.html,0.0,"[7, 14, 12, 29]",15,1006.0,450.9236313499379,22868.0,4.79,9.35,51.25,0.44,1.32,32.96,4.36,8.02,54.3,2.64,3.22,82.07,0.49,2.31,2.79,7.57,1.22,0.24,2.2,3.45,12.65
845,962,Brian Davis,Brian Keith Davis,retired,F-G,79,200.0,June 21 1970,"Atlantic City, New Jersey",True,/players/d/davisbr02.html,0.0,[],1,68.0,3.0,374.0,3.9,12.1,32.23,0.1,0.3,33.33,3.8,11.8,32.2,4.8,6.5,73.85,2.0,3.3,5.3,2.1,1.5,0.4,1.8,3.3,12.6
846,963,Charles Davis,Charles Edward Davis Jr.,retired,F,79,215.0,October 5 1958,"Nashville, Tennessee",True,/players/d/davisch02.html,0.0,"[17, 5, 27]",8,497.0,34.0,6050.0,6.98,15.63,44.65,0.12,0.83,14.97,6.84,14.78,46.27,1.86,2.5,74.67,2.7,4.44,7.14,2.27,0.89,0.49,2.42,4.63,15.92
847,964,Charlie Davis,Charles Lawrence Davis,retired,G,74,160.0,September 7 1949,"New York, New York",True,/players/d/davisch01.html,0.0,"[25, 6]",3,219.0,64.59451340584285,4072.0,6.82,16.53,41.26,0.0,0.0,0.0,6.82,16.53,41.26,3.59,4.49,79.92,0.02,2.93,2.95,4.46,0.02,0.0,0.0,4.75,17.16
848,965,Dale Davis,Elliott Lydell Davis,retired,F-C,83,230.0,March 25 1969,"Toccoa, Georgia",True,/players/d/davisda01.html,0.0,"[12, 25, 9, 10]",16,1155.0,891.0,30913.0,4.3,8.15,52.79,0.0,0.01,0.0,4.3,8.14,52.85,1.85,3.26,56.77,4.04,6.43,10.45,1.19,0.84,1.56,1.31,3.54,10.47
849,966,Deyonta Davis,Deyonta Davis,retired,C-F,83,237.0,December 2 1996,"Muskegon, Michigan",True,/players/d/davisde01.html,0.0,"[15, 1]",3,107.0,6.0,1299.0,5.51,9.24,59.58,0.0,0.03,0.0,5.51,9.21,59.75,1.53,2.37,64.35,2.94,6.7,9.56,1.28,0.61,1.7,1.17,4.94,12.56
850,967,Dwight Davis,Dwight E. Davis,retired,F,80,220.0,October 28 1949,"Houston, Texas",True,/players/d/davisdw01.html,0.0,"[6, 10]",5,340.0,160.862104906276,8010.0,5.09,11.98,42.45,0.0,0.0,0.0,5.09,11.98,42.45,3.03,4.17,72.65,3.14,5.79,8.96,2.37,0.61,0.68,0.0,4.85,13.21
851,968,Ed Davis,Edward Adam Davis,Utah Jazz,F,81,225.0,June 5 1989,"Washington, District of Columbia",False,/players/d/davised01.html,29.0,"[25, 28, 15, 14, 29]",10,746.0,123.0,14852.0,4.82,8.57,56.25,0.0,0.0,0.0,4.82,8.56,56.32,2.02,3.44,58.63,4.07,7.77,11.85,1.38,0.9,1.52,1.42,4.48,11.67
852,969,Emanual Davis,Emanual Davis,retired,G,76,195.0,August 27 1968,"Philadelphia, Pennsylvania",True,/players/d/davisem01.html,0.0,"[11, 1]",6,226.0,62.0,3934.0,3.69,9.34,39.5,1.42,4.05,34.97,2.24,5.27,42.58,1.29,1.62,79.69,0.73,3.31,4.01,3.62,1.55,0.26,2.43,3.15,10.07
853,970,Glen Davis,Ronald Glen Davis,retired,F-C,81,289.0,January 1 1986,"Baton Rouge, Louisiana",True,/players/d/davisgl01.html,0.0,"[2, 22, 13]",8,582.0,165.0,12527.0,5.43,12.08,44.92,0.04,0.19,18.23,5.38,11.89,45.24,2.8,3.98,70.19,2.41,5.04,7.44,1.55,1.2,0.58,1.74,4.02,13.66
854,971,Harry Davis,Harry A. Davis,retired,F,79,220.0,January 27 1956,"Cleveland, Ohio",True,/players/d/davisha01.html,0.0,"[6, 27]",2,44.0,1.364458168054757,424.0,6.08,14.03,43.38,0.0,0.0,0.0,6.08,14.03,43.38,2.59,3.79,68.37,2.49,3.68,6.08,1.39,1.2,0.65,2.21,6.25,14.86
855,972,Hubert Davis,Hubert Ira Davis Jr.,retired,G,77,183.0,May 17 1970,"Winston-Salem, North Carolina",True,/players/d/davishu01.html,0.0,"[20, 7, 30, 9, 28, 3]",12,768.0,167.0,16913.0,4.92,10.73,45.8,1.72,3.88,44.37,3.19,6.86,46.56,1.48,1.76,84.24,0.5,2.03,2.55,2.74,0.7,0.1,1.55,2.44,13.01
856,973,Jim Davis,James William Davis,retired,C-F,81,225.0,December 18 1941,"Muncie, Indiana",True,/players/d/davisji01.html,0.0,"[9, 11]",8,672.0,140.13283725188265,11010.0,5.45,11.87,45.9,0.0,0.0,0.0,5.45,11.87,45.9,3.48,5.18,67.32,6.18,4.88,11.04,2.6,0.3,0.21,0.0,5.24,14.35
857,974,Johnny Davis,Johnny Reginald Davis,retired,G,74,170.0,October 21 1955,"Detroit, Michigan",True,/players/d/davisjo01.html,0.0,"[12, 25, 1, 6]",10,816.0,509.3241974410356,22214.0,6.21,13.93,44.6,0.06,0.33,17.25,6.16,13.61,45.29,3.9,4.72,82.69,0.93,1.61,2.51,5.81,1.17,0.19,2.39,2.49,16.41
858,975,Josh Davis,Josh Davis,retired,F,80,235.0,August 10 1980,"Salem, Oregon",True,/players/d/davisjo02.html,0.0,"[23, 15, 1, 17, 11, 24]",4,72.0,6.0,515.0,4.05,10.99,36.88,1.62,5.02,32.18,2.44,5.97,40.84,1.58,2.26,70.11,3.64,4.68,8.34,1.4,1.33,0.33,1.5,5.02,11.31
859,977,Mark Davis,Mark Giles Davis,retired,F-G,78,195.0,June 8 1963,"Chesapeake, Virginia",True,/players/d/davisma01.html,0.0,"[17, 24]",1,66.0,0.0,516.0,6.83,14.21,48.03,0.1,1.4,7.04,6.68,12.81,52.14,3.89,4.73,82.28,2.24,2.91,5.2,1.97,1.82,0.69,1.68,5.44,17.69
860,978,Mark Davis,Mark Anthony Davis,retired,G-F,79,210.0,April 26 1973,"Thibodaux, Louisiana",True,/players/d/davisma02.html,0.0,"[23, 18, 10, 16]",5,230.0,37.0,3681.0,4.62,10.47,44.09,0.28,1.12,24.72,4.34,9.36,46.36,2.81,4.25,66.04,2.82,3.96,6.81,2.9,1.94,0.75,3.17,4.73,12.34
861,979,Mel Davis,Melvyn Jerome Davis,retired,F,78,220.0,November 9 1950,"New York, New York",True,/players/d/davisme01.html,0.0,[20],4,246.0,45.7004393737898,3666.0,5.87,15.81,37.1,0.0,0.0,0.0,5.87,15.81,37.1,2.05,2.93,69.9,3.21,7.69,10.87,2.31,0.94,0.27,0.0,4.5,13.85
862,980,Mickey Davis,Edward J. Davis,retired,F-G,79,195.0,June 16 1950,"Rochester, Pennsylvania",True,/players/d/davismi02.html,0.0,[17],5,286.0,22.00505606405245,3711.0,5.6,12.24,45.72,0.0,0.0,0.0,5.6,12.24,45.72,3.1,3.69,83.97,2.73,5.04,7.77,2.85,0.74,0.17,0.0,3.5,14.32
863,981,Mike Davis,Michael A. Davis,retired,G,75,185.0,July 26 1946,"Brooklyn, New York",True,/players/d/davismi01.html,0.0,[],4,204.0,78.64675892793161,4298.0,7.05,16.58,42.51,0.0,0.0,0.0,7.05,16.58,42.51,4.25,5.52,77.06,0.01,3.94,3.95,3.06,0.0,0.0,0.0,4.87,18.31
864,982,Mike Davis,Michael Davis,retired,F,82,230.0,August 2 1956,"Jacksonville, Florida",True,/players/d/davismi03.html,0.0,[],1,8.0,0.0,28.0,5.1,12.9,39.53,0.0,0.0,0.0,5.1,12.9,39.53,7.7,12.9,59.69,3.9,9.0,12.9,0.0,0.0,5.1,0.0,5.1,18.0
865,983,Monti Davis,Damon William Davis,retired,F,79,205.0,July 26 1958,"Warren, Ohio",True,/players/d/davismo01.html,0.0,"[7, 23]",1,4.0,3.5481292364466324,20.0,3.6,18.0,20.0,0.0,0.0,0.0,3.6,18.0,20.0,3.6,18.0,20.0,7.2,7.2,14.4,0.0,0.0,3.6,0.0,0.0,10.8
866,984,Paul Davis,Paul Russell Davis,retired,C,83,270.0,July 21 1984,"Detroit, Michigan",True,/players/d/davispa01.html,0.0,"[13, 30]",4,82.0,2.0,702.0,4.53,11.23,40.3,0.0,0.05,0.0,4.53,11.18,40.46,2.08,2.87,72.47,3.81,4.32,8.08,1.68,1.11,0.75,1.56,5.4,11.11
867,985,Ralph Davis,Ralph E. Davis,retired,G,76,180.0,September 7 1938,"Vanceburg, Kentucky",True,/players/d/davisra01.html,0.0,[],2,150.0,57.46973240839478,3202.0,6.15,14.96,41.1,0.0,0.0,0.0,6.15,14.96,41.1,1.19,1.75,67.85,0.0,2.78,2.79,4.8,0.0,0.0,0.0,3.55,13.42
868,986,Red Davis,James R. Davis,retired,C,79,220.0,April 22 1932,Unknown,True,/players/d/davisre01.html,0.0,[],1,3.0,1.2988454747754137,16.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,4.5,4.5,100.0,4.56,4.44,9.0,2.3,0.0,0.0,0.0,4.5,4.5
869,987,Ricky Davis,Tyree Ricardo Davis,retired,G,78,195.0,September 23 1979,"Las Vegas, Nevada",True,/players/d/davisri01.html,0.0,"[6, 2, 18, 16, 13]",12,893.0,449.0,27608.0,6.23,13.9,44.8,0.93,2.59,35.9,5.31,11.31,46.94,3.01,3.87,77.65,0.92,3.32,4.25,4.03,1.2,0.3,2.62,2.35,16.38
870,988,Ron Davis,Ronald Howard Davis,retired,G-F,78,198.0,May 1 1954,"Phoenix, Arizona",True,/players/d/davisro01.html,0.0,[1],3,78.0,4.579516714316555,951.0,5.92,14.12,41.94,0.09,0.34,25.0,5.84,13.87,42.1,3.78,6.73,56.19,2.15,3.16,5.23,2.03,1.64,0.43,2.51,4.34,15.8
871,989,Terence Davis,Terence B. Davis II,Toronto Raptors,G,76,205.0,May 16 1997,"Southaven, Mississippi",False,/players/d/daviste02.html,28.0,[28],1,55.0,2.0,954.0,6.0,12.7,47.24,3.0,7.2,41.67,3.0,5.5,54.55,1.4,1.6,87.5,1.7,5.6,7.3,3.6,1.1,0.4,2.0,3.5,16.5
872,990,Terry Davis,Terry Raymond Davis,retired,F-C,81,225.0,June 17 1967,"Danville, Virginia",True,/players/d/daviste01.html,0.0,"[7, 16, 30, 8]",10,480.0,275.0,10369.0,4.18,8.83,47.31,0.0,0.06,0.0,4.17,8.77,47.51,2.26,3.76,60.08,3.84,6.17,10.04,0.95,0.63,0.51,1.8,4.09,10.62
873,991,Tyler Davis,Tyler Lee-Deon Davis,retired,C,82,266.0,May 22 1997,"San Jose, California",True,/players/d/davisty01.html,0.0,[],1,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
874,992,Walt Davis,Walter Francis Davis,retired,C-F,80,205.0,January 5 1931,"Beaumont, Texas",True,/players/d/daviswa01.html,0.0,[],5,386.0,65.39553305553183,6007.0,4.22,11.34,37.19,0.0,0.0,0.0,4.22,11.34,37.19,2.21,3.2,69.13,4.98,4.45,9.42,1.55,0.0,0.0,0.0,6.36,10.73
875,993,Walter Davis,Walter Paul Davis,retired,G-F,78,193.0,September 9 1954,"Pineville, North Carolina",True,/players/d/daviswa03.html,0.0,"[24, 8, 25]",15,1104.0,618.201980568802,30342.0,10.1,19.85,50.89,0.2,0.72,28.03,9.9,19.13,51.74,3.84,4.5,85.41,1.13,2.69,3.82,4.75,1.62,0.17,3.12,3.1,24.26
876,996,Andre Dawkins,Andre Wade Dawkins,retired,G,77,215.0,September 19 1991,"Fairfax, Virginia",True,/players/d/dawkian01.html,0.0,[],1,4.0,0.0,22.0,1.6,9.8,16.33,1.6,9.8,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,1.6,0.0,0.0,1.6,4.9,4.9
877,997,Darryl Dawkins,Darryl Dawkins,retired,C,83,251.0,January 11 1957,"Orlando, Florida",True,/players/d/dawkida01.html,0.0,"[23, 3, 9, 29]",14,732.0,423.4203948208902,17268.0,7.26,12.7,57.15,0.0,0.04,0.0,7.24,12.66,57.19,3.74,5.43,68.8,2.35,6.91,9.26,1.93,0.73,2.13,3.4,5.81,18.22
